Code fournisseur;libelle fournisseur;num article interne;type web;libelle article;code groupe;libelle groupe;code famille;libelle famille;code sous famille;libelle sous famille;collection;modele;matiere;couleur;divers;photo;matiere interne;couleur interne;divers interne;ligne produit;libelle taille;quantite;gencod interne;gencod fournisseur;pvttc;pvpromo;code tva;taux tva;date creation;date modification
JACK;JACKandJONES;5004973;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;32;;;GREEN;;JJINTELL;21;0;9005004973023    ;;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004973;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;32;;;GREEN;;JJINTELL;22;0;9005004973030    ;;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004973;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;32;;;GREEN;;JJINTELL;23;0;9005004973047    ;;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004973;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;32;;;GREEN;;JJINTELL;24;0;9005004973054    ;;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004973;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;32;;;GREEN;;JJINTELL;25;0;9005004973061    ;;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004973;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;32;;;GREEN;;JJINTELL;26;0;9005004973078    ;;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004973;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;32;;;GREEN;;JJINTELL;27;0;9005004973085    ;5,71376E+12;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004973;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;32;;;GREEN;;JJINTELL;28;1;9005004973092    ;5,71376E+12;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004973;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;32;;;GREEN;;JJINTELL;29;1;9005004973108    ;5,71376E+12;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004973;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;32;;;GREEN;;JJINTELL;30;0;9005004973115    ;5,71376E+12;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004973;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;32;;;GREEN;;JJINTELL;31;1;9005004973122    ;5,71375E+12;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004973;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;32;;;GREEN;;JJINTELL;32;0;9005004973139    ;5,71376E+12;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004973;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;32;;;GREEN;;JJINTELL;33;0;9005004973146    ;5,71375E+12;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004973;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;32;;;GREEN;;JJINTELL;34;0;9005004973153    ;5,71376E+12;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004973;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;32;;;GREEN;;JJINTELL;36;0;9005004973160    ;5,71376E+12;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004973;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;32;;;GREEN;;JJINTELL;38;0;9005004973177    ;;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004973;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;32;;;GREEN;;JJINTELL;40;0;9005004973184    ;;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004973;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;32;;;GREEN;;JJINTELL;42;0;9005004973191    ;;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004974;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;34;;;GREEN;;JJINTELL;20;0;9005004974013    ;;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004974;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;34;;;GREEN;;JJINTELL;21;0;9005004974020    ;;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004974;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;34;;;GREEN;;JJINTELL;22;0;9005004974037    ;;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004974;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;34;;;GREEN;;JJINTELL;23;0;9005004974044    ;;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004974;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;34;;;GREEN;;JJINTELL;24;0;9005004974051    ;;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004974;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;34;;;GREEN;;JJINTELL;25;0;9005004974068    ;;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004974;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;34;;;GREEN;;JJINTELL;26;0;9005004974075    ;;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004974;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;34;;;GREEN;;JJINTELL;27;0;9005004974082    ;;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004974;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;34;;;GREEN;;JJINTELL;28;0;9005004974099    ;5,71376E+12;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004974;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;34;;;GREEN;;JJINTELL;29;0;9005004974105    ;5,71376E+12;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004974;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;34;;;GREEN;;JJINTELL;30;1;9005004974112    ;5,71376E+12;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004974;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;34;;;GREEN;;JJINTELL;31;1;9005004974129    ;5,71376E+12;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004974;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;34;;;GREEN;;JJINTELL;32;1;9005004974136    ;5,71376E+12;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004974;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;34;;;GREEN;;JJINTELL;33;0;9005004974143    ;5,71376E+12;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004974;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;34;;;GREEN;;JJINTELL;34;0;9005004974150    ;5,71376E+12;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004974;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;34;;;GREEN;;JJINTELL;36;1;9005004974167    ;5,71376E+12;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004974;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;34;;;GREEN;;JJINTELL;38;0;9005004974174    ;;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004974;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;34;;;GREEN;;JJINTELL;40;0;9005004974181    ;;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5004974;1;JJIMARCO JJBOWIE SA OLIVE NIGH;H;HOMME;6;PANTALONS;2;PANTALONS;E20;12150161;ELASTA;176065;34;;;GREEN;;JJINTELL;42;0;9005004974198    ;;39.99;39.99;1;20;20190703;20221226
JACK;JACKandJONES;5012825;1;JJIBOWIE JJSHORTS SOLID SA STS;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;175876;;;;BLUE;;JJINTELL;XXXS;0;9005012825024    ;;34.99;34.99;1;20;20200513;20230216
JACK;JACKandJONES;5012825;1;JJIBOWIE JJSHORTS SOLID SA STS;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;175876;;;;BLUE;;JJINTELL;XXS;0;9005012825031    ;;34.99;34.99;1;20;20200513;20230216
JACK;JACKandJONES;5012825;1;JJIBOWIE JJSHORTS SOLID SA STS;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;175876;;;;BLUE;;JJINTELL;XXS/;0;9005012825048    ;;34.99;34.99;1;20;20200513;20230216
JACK;JACKandJONES;5012825;1;JJIBOWIE JJSHORTS SOLID SA STS;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;175876;;;;BLUE;;JJINTELL;XS;0;9005012825055    ;5,7145E+12;34.99;34.99;1;20;20200513;20230216
JACK;JACKandJONES;5012825;1;JJIBOWIE JJSHORTS SOLID SA STS;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;175876;;;;BLUE;;JJINTELL;XS/S;0;9005012825062    ;;34.99;34.99;1;20;20200513;20230216
JACK;JACKandJONES;5012825;1;JJIBOWIE JJSHORTS SOLID SA STS;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;175876;;;;BLUE;;JJINTELL;S;1;9005012825079    ;5,7145E+12;34.99;34.99;1;20;20200513;20230216
JACK;JACKandJONES;5012825;1;JJIBOWIE JJSHORTS SOLID SA STS;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;175876;;;;BLUE;;JJINTELL;S/M;0;9005012825086    ;;34.99;34.99;1;20;20200513;20230216
JACK;JACKandJONES;5012825;1;JJIBOWIE JJSHORTS SOLID SA STS;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;175876;;;;BLUE;;JJINTELL;M;1;9005012825093    ;5,7145E+12;34.99;34.99;1;20;20200513;20230216
JACK;JACKandJONES;5012825;1;JJIBOWIE JJSHORTS SOLID SA STS;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;175876;;;;BLUE;;JJINTELL;M/L;0;9005012825109    ;;34.99;34.99;1;20;20200513;20230216
JACK;JACKandJONES;5012825;1;JJIBOWIE JJSHORTS SOLID SA STS;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;175876;;;;BLUE;;JJINTELL;L;1;9005012825116    ;5,7145E+12;34.99;34.99;1;20;20200513;20230216
JACK;JACKandJONES;5012825;1;JJIBOWIE JJSHORTS SOLID SA STS;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;175876;;;;BLUE;;JJINTELL;L/XL;0;9005012825123    ;;34.99;34.99;1;20;20200513;20230216
JACK;JACKandJONES;5012825;1;JJIBOWIE JJSHORTS SOLID SA STS;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;175876;;;;BLUE;;JJINTELL;XL;1;9005012825130    ;5,7145E+12;34.99;34.99;1;20;20200513;20230216
JACK;JACKandJONES;5012825;1;JJIBOWIE JJSHORTS SOLID SA STS;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;175876;;;;BLUE;;JJINTELL;XXL;1;9005012825147    ;5,7145E+12;34.99;34.99;1;20;20200513;20230216
JACK;JACKandJONES;5012825;1;JJIBOWIE JJSHORTS SOLID SA STS;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;175876;;;;BLUE;;JJINTELL;XXL/;0;9005012825154    ;;34.99;34.99;1;20;20200513;20230216
JACK;JACKandJONES;5012825;1;JJIBOWIE JJSHORTS SOLID SA STS;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;175876;;;;BLUE;;JJINTELL;XXXL;0;9005012825161    ;;34.99;34.99;1;20;20200513;20230216
JACK;JACKandJONES;5044978;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176798;;;;ORANGE;;;XXXS;0;9005044978026    ;;34.99;34.99;1;20;20230207;20230216
JACK;JACKandJONES;5044978;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176798;;;;ORANGE;;;XXS;0;9005044978033    ;;34.99;34.99;1;20;20230207;20230216
JACK;JACKandJONES;5044978;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176798;;;;ORANGE;;;XXS/;0;9005044978040    ;;34.99;34.99;1;20;20230207;20230216
JACK;JACKandJONES;5044978;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176798;;;;ORANGE;;;XS;0;9005044978057    ;;34.99;34.99;1;20;20230207;20230216
JACK;JACKandJONES;5044978;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176798;;;;ORANGE;;;XS/S;0;9005044978064    ;;34.99;34.99;1;20;20230207;20230216
JACK;JACKandJONES;5044978;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176798;;;;ORANGE;;;S;0;9005044978071    ;5,71536E+12;34.99;34.99;1;20;20230207;20230216
JACK;JACKandJONES;5044978;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176798;;;;ORANGE;;;S/M;0;9005044978088    ;;34.99;34.99;1;20;20230207;20230216
JACK;JACKandJONES;5044978;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176798;;;;ORANGE;;;M;1;9005044978095    ;5,71532E+12;34.99;34.99;1;20;20230207;20230216
JACK;JACKandJONES;5044978;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176798;;;;ORANGE;;;M/L;0;9005044978101    ;;34.99;34.99;1;20;20230207;20230216
JACK;JACKandJONES;5044978;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176798;;;;ORANGE;;;L;0;9005044978118    ;5,71536E+12;34.99;34.99;1;20;20230207;20230216
JACK;JACKandJONES;5044978;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176798;;;;ORANGE;;;L/XL;0;9005044978125    ;;34.99;34.99;1;20;20230207;20230216
JACK;JACKandJONES;5044978;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176798;;;;ORANGE;;;XL;0;9005044978132    ;5,71536E+12;34.99;34.99;1;20;20230207;20230216
JACK;JACKandJONES;5044978;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176798;;;;ORANGE;;;XXL;0;9005044978149    ;5,71536E+12;34.99;34.99;1;20;20230207;20230216
JACK;JACKandJONES;5044978;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176798;;;;ORANGE;;;XXL/;0;9005044978156    ;;34.99;34.99;1;20;20230207;20230216
JACK;JACKandJONES;5044978;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176798;;;;ORANGE;;;XXXL;0;9005044978163    ;;34.99;34.99;1;20;20230207;20230216
JACK;JACKandJONES;5044977;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176822;;;;ORANGE;;;XXXS;0;9005044977029    ;;34.99;34.99;1;20;20230207;20230217
JACK;JACKandJONES;5044977;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176822;;;;ORANGE;;;XXS;0;9005044977036    ;;34.99;34.99;1;20;20230207;20230217
JACK;JACKandJONES;5044977;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176822;;;;ORANGE;;;XXS/;0;9005044977043    ;;34.99;34.99;1;20;20230207;20230217
JACK;JACKandJONES;5044977;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176822;;;;ORANGE;;;XS;0;9005044977050    ;;34.99;34.99;1;20;20230207;20230217
JACK;JACKandJONES;5044977;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176822;;;;ORANGE;;;XS/S;0;9005044977067    ;;34.99;34.99;1;20;20230207;20230217
JACK;JACKandJONES;5044977;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176822;;;;ORANGE;;;S;0;9005044977074    ;5,71536E+12;34.99;34.99;1;20;20230207;20230217
JACK;JACKandJONES;5044977;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176822;;;;ORANGE;;;S/M;0;9005044977081    ;;34.99;34.99;1;20;20230207;20230217
JACK;JACKandJONES;5044977;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176822;;;;ORANGE;;;M;1;9005044977098    ;5,71532E+12;34.99;34.99;1;20;20230207;20230217
JACK;JACKandJONES;5044977;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176822;;;;ORANGE;;;M/L;0;9005044977104    ;;34.99;34.99;1;20;20230207;20230217
JACK;JACKandJONES;5044977;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176822;;;;ORANGE;;;L;0;9005044977111    ;5,71536E+12;34.99;34.99;1;20;20230207;20230217
JACK;JACKandJONES;5044977;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176822;;;;ORANGE;;;L/XL;0;9005044977128    ;;34.99;34.99;1;20;20230207;20230217
JACK;JACKandJONES;5044977;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176822;;;;ORANGE;;;XL;0;9005044977135    ;5,71536E+12;34.99;34.99;1;20;20230207;20230217
JACK;JACKandJONES;5044977;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176822;;;;ORANGE;;;XXL;0;9005044977142    ;5,71536E+12;34.99;34.99;1;20;20230207;20230217
JACK;JACKandJONES;5044977;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176822;;;;ORANGE;;;XXL/;0;9005044977159    ;;34.99;34.99;1;20;20230207;20230217
JACK;JACKandJONES;5044977;1;JPSTBOWIE JJSHORTS SOLID SN;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165604;ELASTA;176822;;;;ORANGE;;;XXXL;0;9005044977166    ;;34.99;34.99;1;20;20230207;20230217
JACK;JACKandJONES;5045387;1;JPSTRICK ORIGINAL SHORT;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165892;ELASTA;176444;;;;GREEN;;;XXXS;0;9005045387025    ;;24.99;24.99;1;20;20230216;20230216
JACK;JACKandJONES;5045387;1;JPSTRICK ORIGINAL SHORT;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165892;ELASTA;176444;;;;GREEN;;;XXS;0;9005045387032    ;;24.99;24.99;1;20;20230216;20230216
JACK;JACKandJONES;5045387;1;JPSTRICK ORIGINAL SHORT;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165892;ELASTA;176444;;;;GREEN;;;XXS/;0;9005045387049    ;;24.99;24.99;1;20;20230216;20230216
JACK;JACKandJONES;5045387;1;JPSTRICK ORIGINAL SHORT;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165892;ELASTA;176444;;;;GREEN;;;XS;0;9005045387056    ;5,71537E+12;24.99;24.99;1;20;20230216;20230216
JACK;JACKandJONES;5045387;1;JPSTRICK ORIGINAL SHORT;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165892;ELASTA;176444;;;;GREEN;;;XS/S;0;9005045387063    ;;24.99;24.99;1;20;20230216;20230216
JACK;JACKandJONES;5045387;1;JPSTRICK ORIGINAL SHORT;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165892;ELASTA;176444;;;;GREEN;;;S;1;9005045387070    ;5,71537E+12;24.99;24.99;1;20;20230216;20230216
JACK;JACKandJONES;5045387;1;JPSTRICK ORIGINAL SHORT;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165892;ELASTA;176444;;;;GREEN;;;S/M;0;9005045387087    ;;24.99;24.99;1;20;20230216;20230216
JACK;JACKandJONES;5045387;1;JPSTRICK ORIGINAL SHORT;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165892;ELASTA;176444;;;;GREEN;;;M;1;9005045387094    ;5,71532E+12;24.99;24.99;1;20;20230216;20230216
JACK;JACKandJONES;5045387;1;JPSTRICK ORIGINAL SHORT;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165892;ELASTA;176444;;;;GREEN;;;M/L;0;9005045387100    ;;24.99;24.99;1;20;20230216;20230216
JACK;JACKandJONES;5045387;1;JPSTRICK ORIGINAL SHORT;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165892;ELASTA;176444;;;;GREEN;;;L;1;9005045387117    ;5,71537E+12;24.99;24.99;1;20;20230216;20230216
JACK;JACKandJONES;5045387;1;JPSTRICK ORIGINAL SHORT;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165892;ELASTA;176444;;;;GREEN;;;L/XL;0;9005045387124    ;;24.99;24.99;1;20;20230216;20230216
JACK;JACKandJONES;5045387;1;JPSTRICK ORIGINAL SHORT;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165892;ELASTA;176444;;;;GREEN;;;XL;1;9005045387131    ;5,71537E+12;24.99;24.99;1;20;20230216;20230216
JACK;JACKandJONES;5045387;1;JPSTRICK ORIGINAL SHORT;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165892;ELASTA;176444;;;;GREEN;;;XXL;0;9005045387148    ;5,71537E+12;24.99;24.99;1;20;20230216;20230216
JACK;JACKandJONES;5045387;1;JPSTRICK ORIGINAL SHORT;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165892;ELASTA;176444;;;;GREEN;;;XXL/;0;9005045387155    ;;24.99;24.99;1;20;20230216;20230216
JACK;JACKandJONES;5045387;1;JPSTRICK ORIGINAL SHORT;H;HOMME;6;PANTALONS;8;SHORTS;E23;12165892;ELASTA;176444;;;;GREEN;;;XXXL;0;9005045387162    ;;24.99;24.99;1;20;20230216;20230216
JACK;JACKandJONES;5040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;XXXS;0;9005040542023    ;;39.99;39.99;1;20;20220910;20230225
JACK;JACKandJONES;5040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;XXS;0;9005040542030    ;;39.99;39.99;1;20;20220910;20230225
JACK;JACKandJONES;5040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;XXS/;0;9005040542047    ;;39.99;39.99;1;20;20220910;20230225
JACK;JACKandJONES;5040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;XS;0;9005040542054    ;;39.99;39.99;1;20;20220910;20230225
JACK;JACKandJONES;5040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;XS/S;0;9005040542061    ;;39.99;39.99;1;20;20220910;20230225
JACK;JACKandJONES;5040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;S;1;9005040542078    ;5,71511E+12;39.99;39.99;1;20;20220910;20230225
JACK;JACKandJONES;5040542;1;JPRBLUCARLOS KNIT CREW NECK NO;H;HOMME;2;PULLS;0;CARDIGANS;E23;12179861;COTTON;177604;;;;WHITE;;JJPREMIU;S/M;0;9005040542085    ;;39.99;39.99;1;20;20220910;20230225
